Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
UPSRTC - ALI0005,Janrath AC Seater 2+3,05:30,08:00,02h 30m,INR 263,48 Seats available,"3.0
20",https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - ALI0173,Janrath AC Seater 2+2,05:59,09:00,03h 01m,INR 304,36 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0172,Janrath AC Seater 2+2,06:59,09:59,03h 00m,INR 304,36 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0086,Ordinary Non AC Seater 2+3,07:13,10:33,03h 20m,INR 203,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - KSN0191,Janrath AC Seater 2+2,07:15,10:31,03h 16m,INR 333,36 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0104,Ordinary Non AC Seater 2+3,07:30,10:50,03h 20m,INR 203,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0472,Janrath AC Seater 2+3,07:30,10:30,03h 00m,INR 263,48 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - MNP0034,Ordinary Non AC Seater 2+3,07:48,10:35,02h 47m,INR 255,52 Seats available, ,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0112,Ordinary Non AC Seater 2+3,07:59,11:20,03h 21m,INR 203,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - ALI0008,Janrath AC Seater 2+2,08:00,11:00,03h 00m,INR 304,36 Seats available,"3.8
23",https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - ALI0056,Ordinary Non AC Seater 2+3,08:20,11:15,02h 55m,INR 203,51 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - ALI0052,Ordinary Non AC Seater 2+3,08:39,11:40,03h 01m,INR 203,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),22:00,01:30,03h 30m,INR 670,51 Seats available,2.3,https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Delhi to Aligarh (uttar pradesh)
Chaturvedi Bus Service,NON AC Seater / Sleeper 2+1,21:00,00:30,03h 30m,INR 670,45 Seats available,2.3,https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Delhi to Aligarh (uttar pradesh)
Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),19:30,01:30,06h 00m,INR 520,51 Seats available,2.3,https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Delhi to Aligarh (uttar pradesh)
Chaturvedi Bus Service,A/C Seater / Sleeper (2+1),20:40,02:30,05h 50m,INR 600,48 Seats available,2.3,https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Delhi to Aligarh (uttar pradesh)
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),22:00,06:00,08h 00m,INR 613,40 Seats available,"4.8
836",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),21:00,05:15,08h 15m,INR 504,39 Seats available,"4.8
725",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:55,07:55,08h 00m,INR 505,42 Seats available,"4.7
631",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
AdLaxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),10:00,18:30,08h 30m,475,32 Seats available,"4.1
109",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),11:15,19:30,08h 15m,INR 689,24 Seats available,"4.6
754",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:45,07:45,08h 00m,INR 604,41 Seats available,"4.6
546",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
International Tourist Centre,VE A/C Seater / Sleeper (2+1),21:30,06:15,08h 45m,INR 649,41 Seats available,"4.5
900",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
AdRaj Kalpana Travels Pvt.ltd.,Bharat Benz A/C Seater /Sleeper (2+1),13:00,21:00,08h 00m,INR 509,23 Seats available,"4.1
606",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:35,07:35,08h 00m,INR 504,42 Seats available,"4.7
255",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),22:30,06:00,07h 30m,INR 622,37 Seats available,"4.4
1465",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
KVS Holidays,Non A/C Seater / Sleeper (2+1),20:30,05:30,09h 00m,719,30 Seats available,"1.0
9",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),20:00,05:15,09h 15m,INR 600,51 Seats available,"3.5
12",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Chaturvedi Bus Service,A/C Seater / Sleeper (2+1),19:30,05:00,09h 30m,INR 570,48 Seats available,"1.2
10",https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Abhay Travels (I.R.T.C),Non A/C Seater / Sleeper (2+1),18:00,06:00,12h 00m,INR 1200,26 Seats available,New,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Yuvraj Travels,NON AC Seater / Sleeper 2+1,18:45,05:00,10h 15m,INR 550,40 Seats available,4.1,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Yuvraj Travels,NON AC Seater / Sleeper 2+1,19:00,05:00,10h 00m,INR 550,40 Seats available,4.1,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Yuvraj Travels,NON AC Seater / Sleeper 2+1,18:30,06:00,11h 30m,INR 550,40 Seats available,4.1,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Chaturvedi Bus Service,NON A/C Seater/ Sleeper (2+1),16:30,03:30,11h 00m,INR 570,51 Seats available,2.5,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Chaturvedi Bus Service,NON AC Seater / Sleeper 2+1,16:00,02:30,10h 30m,INR 620,45 Seats available,2.5,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
Shree Krishna Shtabadi Travels,NON AC Seater / Sleeper 2+1,18:30,05:20,10h 50m,INR 600,44 Seats available,1.4,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Farrukhabad (Uttar Pradesh) to Delhi
RSRTC - 177797,A/C Seater / Sleeper (2+1),21:00,02:30,05h 30m,INR 891,36 Seats available,"3.0
5",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:00,03:45,04h 45m,INR 622,38 Seats available,"4.8
59",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
Raj Kalpana Travels Pvt.ltd.,Bharat Benz A/C Seater /Sleeper (2+1),13:00,17:30,04h 30m,INR 509,23 Seats available,"4.5
79",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
Raj Kalpana Travels Pvt.ltd.,VE A/C Seater (2+2),14:00,18:00,04h 00m,INR 799,35 Seats available,"4.2
108",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),13:00,17:40,04h 40m,INR 500,46 Seats available,"4.6
65",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:30,04:30,05h 00m,INR 478,46 Seats available,"4.5
32",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:40,02:35,04h 55m,INR 631,38 Seats available,"4.4
31",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
International Tourist Centre,VE A/C Seater / Sleeper (2+1),21:30,02:30,05h 00m,INR 649,41 Seats available,"4.3
4",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:45,03:35,04h 50m,INR 1346,51 Seats available,"4.8
19",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),11:15,15:15,04h 00m,INR 689,24 Seats available,"4.1
37",https://www.redbus.in/bus-tickets/lucknow-to-agra,Lucknow to Agra
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),20:45,05:55,09h 10m,807,27 Seats available,"4.7
211",https://www.redbus.in/bus-tickets/sitapur-to-delhi,Sitapur (Uttar Pradesh) to Delhi
UPSRTC - BDN0064,Ordinary Non AC Seater 2+3,01:30,07:30,06h 00m,INR 368,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - BDN0035,Ordinary Non AC Seater 2+3,02:30,08:45,06h 15m,INR 368,51 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - BDN0026,Ordinary Non AC Seater 2+3,03:30,10:00,06h 30m,INR 368,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - BDN0023,Ordinary Non AC Seater 2+3,04:00,10:00,06h 00m,INR 403,52 Seats available,"1.7
4",https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - ATR0119,Ordinary Non AC Seater 2+3,05:30,11:20,05h 50m,INR 342,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - SKD0021,Ordinary Non AC Seater 2+3,05:30,13:45,08h 15m,INR 368,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - GNA0076,Ordinary Non AC Seater 2+3,06:22,12:02,05h 40m,INR 334,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - LNI0210,Ordinary Non AC Seater 2+3,10:45,15:35,04h 50m,INR 368,52 Seats available, ,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - KSB0003,Shatabdi AC Seater 2+2,11:00,17:00,06h 00m,INR 505,35 Seats available,"3.9
41",https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - LNI0216,Ordinary Non AC Seater 2+3,11:00,15:50,04h 50m,INR 368,52 Seats available, ,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - LNI0218,Ordinary Non AC Seater 2+3,12:00,16:50,04h 50m,INR 368,52 Seats available, ,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - LNI0222,Ordinary Non AC Seater 2+3,12:30,17:20,04h 50m,INR 368,52 Seats available, ,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - BDN0019,Ordinary Non AC Seater 2+3,12:30,19:00,06h 30m,INR 403,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - BDN0040,Ordinary Non AC Seater 2+3,13:00,19:30,06h 30m,INR 411,52 Seats available,3.3,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
UPSRTC - LNI0224,Ordinary Non AC Seater 2+3,13:00,17:50,04h 50m,INR 368,52 Seats available, ,https://www.redbus.in/bus-tickets/delhi-to-badaun,Delhi to Badaun
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),22:15,06:30,08h 15m,759,30 Seats available,"4.6
161",https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
Shri Radha Rani Travels,A/C Seater / Sleeper (2+1),22:45,04:15,05h 30m,INR 5000,54 Seats available,2.2,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
Shri Krishna Travels & Cargo,AC Seater (2+2),23:55,03:50,03h 55m,764,42 Seats available, ,https://www.redbus.in/bus-tickets/delhi-to-sitapur,Delhi to Sitapur (Uttar Pradesh)
Bihar state road transport corporation (BSRTC) - 152185,Volvo AC Seater 2+2,14:00,23:05,09h 05m,1255,45 Seats available,"1.6
6",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Gola Bus Service,VE A/C Seater / Sleeper (2+1),22:30,06:30,08h 00m,INR 999,36 Seats available,"4.7
1623",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),23:50,07:30,07h 40m,INR 799,35 Seats available,"4.7
1357",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
AdFouji travels,VE A/C Seater / Sleeper (2+1),22:30,06:30,08h 00m,INR 499,35 Seats available,"4.4
1187",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),23:45,07:45,08h 00m,INR 799,34 Seats available,"4.7
933",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:55,08:00,08h 05m,INR 454,42 Seats available,"4.6
634",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Shree Saroj Travels,A/C Seater/Sleeper (2+1),22:30,06:00,07h 30m,449,26 Seats available,2.5,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
AdLaxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:35,06:30,07h 55m,513,47 Seats available,"4.2
81",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),21:30,06:00,08h 30m,INR 496,40 Seats available,"4.6
618",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+2),17:30,01:30,08h 00m,540,40 Seats available,"4.2
51",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
FlixBus,Bharat Benz A/C Seater (2+2),00:15,03:05,02h 50m,INR 364,21 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),00:40,03:30,02h 50m,INR 699,21 Seats available,3.6,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),01:30,04:40,03h 10m,INR 600,35 Seats available,3.5,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
AdFlixBus,AC Seater (2+2),06:30,11:55,05h 25m,INR 711,9 Seats available,"4.3
62",https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),01:30,04:30,03h 00m,INR 599,20 Seats available,3.6,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
NueGo,Electric A/C Seater (2+2),05:15,09:45,04h 30m,759,12 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
NueGo,Electric A/C Seater (2+2),06:00,10:25,04h 25m,712,28 Seats available,"4.2
177",https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Khajuraho Travels,AC Sleeper (2+1),22:26,02:16,03h 50m,696,36 Seats available,4.0,https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
NueGo,Electric A/C Seater (2+2),07:00,11:30,04h 30m,759,24 Seats available,"4.1
173",https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
NueGo,Electric A/C Seater (2+2),07:45,12:15,04h 30m,664,34 Seats available,"3.6
163",https://www.redbus.in/bus-tickets/delhi-to-agra,Delhi to Agra
Rahul Travels,AshokLeyland Stile A/C,01:10,05:10,04h 00m,INR 826,15 Seats available,3.4,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
R S YADAV SMART BUS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),01:15,05:00,03h 45m,INR 499,28 Seats available,4.4,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
FlixBus,AC Seater (2+2),02:05,05:10,03h 05m,INR 371,28 Seats available,3.8,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
FlixBus,AC Seater (2+2),02:45,05:05,02h 20m,INR 643,39 Seats available,3.8,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
FlixBus,Bharat Benz A/C Seater (2+2),17:15,20:50,03h 35m,INR 339,46 Seats available,3.8,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),23:55,04:00,04h 05m,517,52 Seats available,"4.4
7",https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
FlixBus,Bharat Benz A/C Seater (2+2),17:55,20:15,02h 20m,INR 519,43 Seats available,3.8,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
India Tours & Travels (GetBookCab),A/C Seater / Sleeper (2+2),18:15,21:15,03h 00m,494,56 Seats available,"4.0
44",https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
R S YADAV SMART BUS PRIVATE LIMITED,Volvo 9600 A/C Semi Sleeper (2+2),17:55,20:50,02h 55m,INR 499,37 Seats available,4.4,https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),19:10,23:20,04h 10m,INR 649,29 Seats available,"3.0
16",https://www.redbus.in/bus-tickets/moradabad-to-delhi,Moradabad to Delhi
Samay Shatabdi Travels Pvt Ltd,NON AC Seater / Sleeper 2+1,18:30,23:50,05h 20m,INR 800,36 Seats available,4.4,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Hans Travels (I) Private Limited,NON A/C Sleeper (1+2),19:00,22:40,03h 40m,INR 1000,21 Seats available,3.2,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),19:00,23:57,04h 57m,INR 1000,24 Seats available,4.4,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Hans Travels (I) Private Limited,NON A/C Sleeper (1+2),19:01,22:41,03h 40m,INR 1000,24 Seats available,3.2,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Dhariwal Travels,A/C Sleeper (2+1),19:10,23:40,04h 30m,INR 1300,36 Seats available,3.1,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Hans Travels (I) Private Limited,NON A/C Sleeper (1+2),19:30,00:30,05h 00m,INR 1000,36 Seats available,3.2,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Shatabdi Travels,Bharat Benz A/C Sleeper (2+1),22:00,02:00,04h 00m,719,30 Seats available,"3.0
5",https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Hans Travels (I) Private Limited,NON A/C Sleeper (1+2),19:31,00:31,05h 00m,INR 1000,24 Seats available,3.2,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Samay Shatabdi Travels Pvt Ltd,Bharat Benz A/C Sleeper (2+1),20:00,00:57,04h 57m,INR 999,34 Seats available,"4.5
17",https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
Hans Travels (I) Private Limited,A/C Sleeper (2+1),20:00,23:50,03h 50m,INR 1300,24 Seats available,3.2,https://www.redbus.in/bus-tickets/kanpur-to-jhansi,Kanpur (Uttar Pradesh) to Jhansi
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),22:15,05:15,07h 00m,759,32 Seats available,"4.7
73",https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
Shri Radha Rani Travels,A/C Seater / Sleeper (2+1),22:45,03:00,04h 15m,INR 5000,54 Seats available,2.2,https://www.redbus.in/bus-tickets/delhi-to-shahjahanpur,Delhi to Shahjahanpur (Uttar Pradesh)
R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Sleeper (2+1),22:45,05:55,07h 10m,807,27 Seats available,"4.6
78",https://www.redbus.in/bus-tickets/shahjahanpur-to-delhi,Shahjahanpur (Uttar Pradesh) to Delhi
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,03:50,08h 20m,INR 699,17 Seats available,"3.3
34",https://www.redbus.in/bus-tickets/kanpur-to-bareilly,Kanpur (Uttar Pradesh) to Bareilly
New Khaira Transport,A/C Seater / Sleeper (2+1),20:40,04:10,07h 30m,720,27 Seats available,"4.0
25",https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
New Khaira TPT,A/C Seater / Sleeper (2+2),21:00,03:30,06h 30m,INR 550,34 Seats available,"3.0
25",https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
New Khaira Transport,A/C Seater / Sleeper (2+2),21:00,04:15,07h 15m,INR 450,46 Seats available,"2.1
30",https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
New Khaira TPT,A/C Seater / Sleeper (2+2),19:30,02:15,06h 45m,INR 550,51 Seats available,"1.9
8",https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
Rahul Travels,AshokLeyland Stile A/C,21:30,05:10,07h 40m,INR 826,30 Seats available,"2.8
11",https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
Rahul Travels,AshokLeyland Stile A/C,21:00,03:30,06h 30m,INR 826,30 Seats available,"2.1
13",https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
Jaiswal Holidays,A/C Seater/Sleeper (2+1),20:30,03:00,06h 30m,INR 1000,9 Seats available,"1.7
4",https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
New Khaira TPT,AC Sleeper (2+1),20:30,03:30,07h 00m,INR 900,30 Seats available,2.7,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
Jaiswal Holidays,A/C Sleeper (2+1),20:45,03:15,06h 30m,INR 1000,10 Seats available,1.7,https://www.redbus.in/bus-tickets/delhi-to-pilibhit,Delhi to Pilibhit
